Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.03000000000000002,4.891572476080196e-06,-5.489715053730448e-07,7.748457790570425e-07,6.2357657883236975e-06,-4.582994941135316e-05,4.872001014021937e-05
0.03200000000000002,4.8495162120062035e-06,-5.898038298563294e-07,8.003706495763445e-07,-4.205626407399235e-05,-4.083232448328468e-05,2.5524870519302047e-05
0.03400000000000002,4.83896950297311e-06,-5.773698846382767e-07,8.167856854951482e-07,-1.0546709033093442e-05,1.2433945218052721e-05,1.6415035918803567e-05
0.036000000000000025,4.901183391842531e-06,-6.405944916917643e-07,8.801856304308795e-07,6.221388886942122e-05,-6.322460705348761e-05,6.339994493573138e-05
0.03800000000000003,4.856338131120612e-06,-6.383884436152304e-07,9.138875456323135e-07,-4.484526072191904e-05,2.206048076533806e-06,3.370191520143388e-05
0.04000000000000003,4.817941446509516e-06,-6.574547656599638e-07,9.659461825417919e-07,-3.8396684611097084e-05,-1.9066322044733346e-05,5.205863690947843e-05
0.04200000000000003,4.796519452323771e-06,-6.816684827264323e-07,9.74409754200964e-07,-2.1421994185744747e-05,-2.4213717066468493e-05,8.4635716591722e-06
0.04400000000000003,4.814731822189378e-06,-7.323338467133683e-07,1.0035729031842742e-06,1.8212369865607225e-05,-5.066536398693602e-05,2.9163148983310255e-05
0.046000000000000034,4.797955098855616e-06,-7.098672905926239e-07,1.0566674734037339e-06,-1.677672333376216e-05,2.2466556120744478e-05,5.3094570219459626e-05
0.048000000000000036,4.78850749708725e-06,-6.841317956260673e-07,1.024428560289927e-06,-9.44760176836638e-06,2.5735494966556572e-05,-3.223891311380676e-05
0.05000000000000004,4.804722899872463e-06,-6.939583289602478e-07,1.0452793992852234e-06,1.621540278521306e-05,-9.82653333418045e-06,2.085083899529636e-05
0.05200000000000004,4.766875558696874e-06,-6.809318161814005e-07,1.0028280928318147e-06,-3.784734117558825e-05,1.3026512778847267e-05,-4.2451306453408715e-05
0.05400000000000004,4.78576406560223e-06,-7.260295904742276e-07,1.0589680753118107e-06,1.888850690535597e-05,-4.509777429282711e-05,5.613998247999597e-05
0.05600000000000004,4.793201291592879e-06,-7.095414140364993e-07,1.0933387856709254e-06,7.43722599064931e-06,1.6488176437728318e-05,3.437071035911485e-05
0.058000000000000045,4.74941978495771e-06,-7.175970861192626e-07,1.1546259313499248e-06,-4.3781506635168856e-05,-8.055672082763233e-06,6.128714567899932e-05
0.060000000000000046,4.781087830361112e-06,-7.075760834012201e-07,1.151335057924387e-06,3.166804540340171e-05,1.0021002718042469e-05,-3.290873425537867e-06
0.06200000000000005,4.771893596347986e-06,-6.919495746056068e-07,1.1383795026671993e-06,-9.194234013126003e-06,1.5626508795613303e-05,-1.2955555257187652e-05
0.06400000000000004,4.808673630779583e-06,-6.549047401745305e-07,1.0998350006408731e-06,3.6780034431597375e-05,3.704483443107631e-05,-3.8544502026326274e-05
0.06600000000000004,4.78877860863253e-06,-7.125593838594135e-07,1.0673563165737764e-06,-1.989502214705362e-05,-5.765464368488304e-05,-3.247868406709674e-05
0.06800000000000005,4.774057142216955e-06,-7.156251080042444e-07,1.0495714143791664e-06,-1.4721466415574752e-05,-3.065724144830885e-06,-1.778490219461007e-05
0.07000000000000005,4.7350271766724305e-06,-7.330271819465455e-07,1.061722914023952e-06,-3.90299655445242e-05,-1.7402073942301064e-05,1.2151499644785702e-05
0.07200000000000005,4.703162325961418e-06,-7.546546383371416e-07,9.726814616709551e-07,-3.18648507110125e-05,-2.1627456390596076e-05,-8.904145235299687e-05
0.07400000000000005,4.7442820267549514e-06,-7.589292654146328e-07,9.699095773518246e-07,4.1119700793533796e-05,-4.2746270774911745e-06,-2.771884319130435e-06
0.07600000000000005,4.740993504094926e-06,-7.806883441067192e-07,9.349200867063702e-07,-3.2885226600250666e-06,-2.1759078692086416e-05,-3.498949064545439e-05
